datetime_proposed,wtr_top_t19,wtr_middle_t20,wtr_bottom_t21,wtr_bottom_t26,datetime_incorrect,
5/3/2023 23:00,11.236,10.944,10.944,,10/13/2010 11:25,
5/3/2023 23:05,11.236,10.944,10.944,,10/13/2010 11:30,
5/3/2023 23:10,11.236,10.944,10.944,,10/13/2010 11:35,
5/3/2023 23:15,11.236,10.944,10.944,,10/13/2010 11:40,
5/3/2023 23:20,11.236,10.944,10.944,,10/13/2010 11:45,
5/3/2023 23:25,11.236,10.944,10.944,,10/13/2010 11:50,
5/3/2023 23:30,11.236,10.944,10.944,,10/13/2010 11:55,
5/3/2023 23:35,11.236,10.944,10.944,,10/13/2010 12:00,
5/3/2023 23:40,11.236,10.944,10.944,,10/13/2010 12:05,
5/3/2023 23:45,11.236,10.944,10.944,,10/13/2010 12:10,
5/3/2023 23:50,11.236,10.944,10.944,,10/13/2010 12:15,
5/3/2023 23:55,11.139,10.944,10.944,,10/13/2010 12:20,
5/4/2023 0:00,11.139,10.944,10.944,,10/13/2010 12:25,
5/4/2023 0:05,11.139,10.944,10.944,,10/13/2010 12:30,
5/4/2023 0:10,11.139,10.944,10.944,,10/13/2010 12:35,
5/4/2023 0:15,11.139,10.944,10.944,,10/13/2010 12:40,
5/4/2023 0:20,11.139,10.944,10.944,,10/13/2010 12:45,
5/4/2023 0:25,11.139,10.944,10.944,,10/13/2010 12:50,
5/4/2023 0:30,11.139,10.944,10.944,,10/13/2010 12:55,
5/4/2023 0:35,11.139,10.944,10.944,,10/13/2010 13:00,
5/4/2023 0:40,11.041,10.944,10.944,,10/13/2010 13:05,
5/4/2023 0:45,11.041,10.944,10.944,,10/13/2010 13:10,
5/4/2023 0:50,11.041,10.944,10.944,,10/13/2010 13:15,
5/4/2023 0:55,11.041,10.944,10.944,,10/13/2010 13:20,
5/4/2023 1:00,11.041,10.944,10.944,,10/13/2010 13:25,
5/4/2023 1:05,11.041,10.944,10.944,,10/13/2010 13:30,
5/4/2023 1:10,11.041,10.944,10.944,,10/13/2010 13:35,
5/4/2023 1:15,11.041,10.944,10.944,,10/13/2010 13:40,
5/4/2023 1:20,11.041,10.944,10.944,,10/13/2010 13:45,
5/4/2023 1:25,11.041,10.944,10.944,,10/13/2010 13:50,
5/4/2023 1:30,11.041,10.944,10.944,,10/13/2010 13:55,
5/4/2023 1:35,11.041,10.944,10.944,,10/13/2010 14:00,
5/4/2023 1:40,10.944,10.944,10.944,,10/13/2010 14:05,
5/4/2023 1:45,10.944,10.944,10.944,,10/13/2010 14:10,
5/4/2023 1:50,10.944,10.944,10.944,,10/13/2010 14:15,
5/4/2023 1:55,10.944,10.944,10.944,,10/13/2010 14:20,
5/4/2023 2:00,10.944,10.944,10.944,,10/13/2010 14:25,
5/4/2023 2:05,10.944,10.944,10.944,,10/13/2010 14:30,
5/4/2023 2:10,10.944,10.944,10.944,,10/13/2010 14:35,
5/4/2023 2:15,10.944,10.944,10.944,,10/13/2010 14:40,
5/4/2023 2:20,10.944,10.944,10.944,,10/13/2010 14:45,
5/4/2023 2:25,10.944,10.944,10.944,,10/13/2010 14:50,
5/4/2023 2:30,10.944,10.944,10.944,,10/13/2010 14:55,
5/4/2023 2:35,10.944,10.944,10.944,,10/13/2010 15:00,
5/4/2023 2:40,10.944,10.944,10.944,,10/13/2010 15:05,
5/4/2023 2:45,10.944,10.944,10.944,,10/13/2010 15:10,
5/4/2023 2:50,10.944,10.944,10.944,,10/13/2010 15:15,
5/4/2023 2:55,10.846,10.944,10.944,,10/13/2010 15:20,
5/4/2023 3:00,10.846,10.944,10.944,,10/13/2010 15:25,
5/4/2023 3:05,10.846,10.944,10.944,,10/13/2010 15:30,
5/4/2023 3:10,10.944,10.846,10.944,,10/13/2010 15:35,
5/4/2023 3:15,10.944,10.846,10.944,,10/13/2010 15:40,
5/4/2023 3:20,10.846,10.944,10.944,,10/13/2010 15:45,
5/4/2023 3:25,10.846,10.944,10.944,,10/13/2010 15:50,
5/4/2023 3:30,10.846,10.944,10.944,,10/13/2010 15:55,
5/4/2023 3:35,10.846,10.846,10.944,,10/13/2010 16:00,
5/4/2023 3:40,10.846,10.846,10.944,,10/13/2010 16:05,
5/4/2023 3:45,10.846,10.846,10.944,,10/13/2010 16:10,
5/4/2023 3:50,10.846,10.846,10.944,,10/13/2010 16:15,
5/4/2023 3:55,10.846,10.846,10.944,,10/13/2010 16:20,
5/4/2023 4:00,10.846,10.846,10.944,,10/13/2010 16:25,
5/4/2023 4:05,10.846,10.846,10.944,,10/13/2010 16:30,
5/4/2023 4:10,10.846,10.846,10.944,,10/13/2010 16:35,
5/4/2023 4:15,10.846,10.846,10.944,,10/13/2010 16:40,
5/4/2023 4:20,10.846,10.846,10.944,,10/13/2010 16:45,
5/4/2023 4:25,10.846,10.846,10.944,,10/13/2010 16:50,
5/4/2023 4:30,10.846,10.846,10.944,,10/13/2010 16:55,
5/4/2023 4:35,10.748,10.846,10.944,,10/13/2010 17:00,
5/4/2023 4:40,10.846,10.846,10.944,,10/13/2010 17:05,
5/4/2023 4:45,10.846,10.846,10.846,,10/13/2010 17:10,
5/4/2023 4:50,10.846,10.846,10.944,,10/13/2010 17:15,
5/4/2023 4:55,10.846,10.846,10.846,,10/13/2010 17:20,
5/4/2023 5:00,10.846,10.846,10.846,,10/13/2010 17:25,
5/4/2023 5:05,10.846,10.846,10.846,,10/13/2010 17:30,
5/4/2023 5:10,10.846,10.846,10.846,,10/13/2010 17:35,
5/4/2023 5:15,10.846,10.846,10.846,,10/13/2010 17:40,
5/4/2023 5:20,10.846,10.846,10.846,,10/13/2010 17:45,
5/4/2023 5:25,10.846,10.846,10.846,,10/13/2010 17:50,
5/4/2023 5:30,10.846,10.846,10.846,,10/13/2010 17:55,
5/4/2023 5:35,10.846,10.748,10.846,,10/13/2010 18:00,
5/4/2023 5:40,10.748,10.748,10.846,,10/13/2010 18:05,
5/4/2023 5:45,10.748,10.748,10.846,,10/13/2010 18:10,
5/4/2023 5:50,10.748,10.846,10.846,,10/13/2010 18:15,
5/4/2023 5:55,10.748,10.748,10.846,,10/13/2010 18:20,
5/4/2023 6:00,10.748,10.748,10.846,,10/13/2010 18:25,
5/4/2023 6:05,10.748,10.748,10.846,,10/13/2010 18:30,
5/4/2023 6:10,10.748,10.748,10.846,,10/13/2010 18:35,
5/4/2023 6:15,10.748,10.748,10.846,,10/13/2010 18:40,
5/4/2023 6:20,10.748,10.748,10.846,,10/13/2010 18:45,
5/4/2023 6:25,10.748,10.748,10.846,,10/13/2010 18:50,
5/4/2023 6:30,10.748,10.748,10.846,,10/13/2010 18:55,
5/4/2023 6:35,10.748,10.748,10.944,,10/13/2010 19:00,
5/4/2023 6:40,10.748,10.748,10.846,,10/13/2010 19:05,
5/4/2023 6:45,10.748,10.748,10.846,,10/13/2010 19:10,
5/4/2023 6:50,10.748,10.748,10.846,,10/13/2010 19:15,
5/4/2023 6:55,10.748,10.748,10.846,,10/13/2010 19:20,
5/4/2023 7:00,10.748,10.651,10.846,,10/13/2010 19:25,
5/4/2023 7:05,10.748,10.748,10.846,,10/13/2010 19:30,
5/4/2023 7:10,10.748,10.651,10.846,,10/13/2010 19:35,
5/4/2023 7:15,10.748,10.651,10.944,,10/13/2010 19:40,
5/4/2023 7:20,10.748,10.748,10.944,,10/13/2010 19:45,
5/4/2023 7:25,10.748,10.748,10.944,,10/13/2010 19:50,
5/4/2023 7:30,10.748,10.748,10.846,,10/13/2010 19:55,
5/4/2023 7:35,10.748,10.651,10.944,,10/13/2010 20:00,
5/4/2023 7:40,10.846,10.748,10.944,,10/13/2010 20:05,
5/4/2023 7:45,10.846,10.748,10.944,,10/13/2010 20:10,
5/4/2023 7:50,10.846,10.748,10.846,,10/13/2010 20:15,
5/4/2023 7:55,10.846,10.748,10.846,,10/13/2010 20:20,
5/4/2023 8:00,10.846,10.748,10.846,,10/13/2010 20:25,
5/4/2023 8:05,10.846,10.651,10.846,,10/13/2010 20:30,
5/4/2023 8:10,10.846,10.651,10.846,,10/13/2010 20:35,
5/4/2023 8:15,10.846,10.651,10.846,,10/13/2010 20:40,
5/4/2023 8:20,10.846,10.651,10.846,,10/13/2010 20:45,
5/4/2023 8:25,10.846,10.651,10.846,,10/13/2010 20:50,
5/4/2023 8:30,10.846,10.651,10.846,,10/13/2010 20:55,
5/4/2023 8:35,10.846,10.651,10.846,,10/13/2010 21:00,
5/4/2023 8:40,10.846,10.748,10.846,,10/13/2010 21:05,
5/4/2023 8:45,10.846,10.748,10.846,,10/13/2010 21:10,
5/4/2023 8:50,10.846,10.748,10.846,,10/13/2010 21:15,
5/4/2023 8:55,10.846,10.748,10.846,,10/13/2010 21:20,
5/4/2023 9:00,10.846,10.748,10.846,,10/13/2010 21:25,
5/4/2023 9:05,10.846,10.748,10.846,,10/13/2010 21:30,
5/4/2023 9:10,10.944,10.748,10.846,,10/13/2010 21:35,
5/4/2023 9:15,10.944,10.748,10.846,,10/13/2010 21:40,
5/4/2023 9:20,10.944,10.748,10.846,,10/13/2010 21:45,
5/4/2023 9:25,10.944,10.748,10.846,,10/13/2010 21:50,
5/4/2023 9:30,10.944,10.651,10.846,,10/13/2010 21:55,
5/4/2023 9:35,10.944,10.748,10.846,,10/13/2010 22:00,
5/4/2023 9:40,11.041,10.748,10.846,,10/13/2010 22:05,
5/4/2023 9:45,11.041,10.748,10.846,,10/13/2010 22:10,
5/4/2023 9:50,11.041,10.651,10.846,,10/13/2010 22:15,
5/4/2023 9:55,10.944,10.651,10.846,,10/13/2010 22:20,
5/4/2023 10:00,10.944,10.651,10.846,,10/13/2010 22:25,
5/4/2023 10:05,11.041,10.651,10.846,,10/13/2010 22:30,
5/4/2023 10:10,11.041,10.651,10.846,,10/13/2010 22:35,
5/4/2023 10:15,11.041,10.651,10.846,,10/13/2010 22:40,
5/4/2023 10:20,11.041,10.651,10.846,,10/13/2010 22:45,
5/4/2023 10:25,11.041,10.651,10.846,,10/13/2010 22:50,
5/4/2023 10:30,11.041,10.651,10.846,,10/13/2010 22:55,
5/4/2023 10:35,10.944,10.651,10.846,,10/13/2010 23:00,
5/4/2023 10:40,11.041,10.651,10.846,,10/13/2010 23:05,
5/4/2023 10:45,11.041,10.651,10.846,,10/13/2010 23:10,
5/4/2023 10:50,11.041,10.651,10.846,,10/13/2010 23:15,
5/4/2023 10:55,11.041,10.651,10.846,,10/13/2010 23:20,
5/4/2023 11:00,11.041,10.651,10.846,,10/13/2010 23:25,
5/4/2023 11:05,11.041,10.651,10.846,,10/13/2010 23:30,
5/4/2023 11:10,11.041,10.651,10.846,,10/13/2010 23:35,
5/4/2023 11:15,11.139,10.651,10.846,,10/13/2010 23:40,
5/4/2023 11:20,11.139,10.748,10.846,,10/13/2010 23:45,
5/4/2023 11:25,11.236,10.748,10.846,,10/13/2010 23:50,
5/4/2023 11:30,11.236,10.748,10.846,,10/13/2010 23:55,
5/4/2023 11:35,11.236,10.748,10.846,,10/14/2010 0:00,
5/4/2023 11:40,11.236,10.748,10.846,,10/14/2010 0:05,
5/4/2023 11:45,11.236,10.748,10.846,,10/14/2010 0:10,
5/4/2023 11:50,11.334,10.748,10.846,,10/14/2010 0:15,
5/4/2023 11:55,11.334,10.748,10.748,,10/14/2010 0:20,
5/4/2023 12:00,11.431,10.748,10.748,,10/14/2010 0:25,
5/4/2023 12:05,11.431,10.748,10.748,,10/14/2010 0:30,
5/4/2023 12:10,11.431,10.748,10.748,,10/14/2010 0:35,
5/4/2023 12:15,11.528,10.748,10.748,,10/14/2010 0:40,
5/4/2023 12:20,11.528,10.748,10.748,,10/14/2010 0:45,
5/4/2023 12:25,11.625,10.748,10.748,,10/14/2010 0:50,
5/4/2023 12:30,11.625,10.748,10.748,,10/14/2010 0:55,
5/4/2023 12:35,11.625,10.748,10.748,,10/14/2010 1:00,
5/4/2023 12:40,11.722,10.748,10.748,,10/14/2010 1:05,
5/4/2023 12:45,11.722,10.748,10.748,,10/14/2010 1:10,
5/4/2023 12:50,11.625,10.748,10.748,,10/14/2010 1:15,
5/4/2023 12:55,11.722,10.748,10.748,,10/14/2010 1:20,
5/4/2023 13:00,11.722,10.748,10.748,,10/14/2010 1:25,
5/4/2023 13:05,11.819,10.748,10.748,,10/14/2010 1:30,
5/4/2023 13:10,11.819,10.748,10.748,,10/14/2010 1:35,
5/4/2023 13:15,11.819,10.748,10.748,,10/14/2010 1:40,
5/4/2023 13:20,11.722,10.748,10.748,,10/14/2010 1:45,
5/4/2023 13:25,11.722,10.748,10.748,,10/14/2010 1:50,
5/4/2023 13:30,11.722,10.748,10.748,,10/14/2010 1:55,
5/4/2023 13:35,11.722,10.748,10.748,,10/14/2010 2:00,
5/4/2023 13:40,11.819,10.748,10.748,,10/14/2010 2:05,
5/4/2023 13:45,11.819,10.748,10.748,,10/14/2010 2:10,
5/4/2023 13:50,11.916,10.748,10.748,,10/14/2010 2:15,
5/4/2023 13:55,12.013,10.748,10.748,,10/14/2010 2:20,
5/4/2023 14:00,12.013,10.748,10.748,,10/14/2010 2:25,
5/4/2023 14:05,12.013,10.748,10.748,,10/14/2010 2:30,
5/4/2023 14:10,12.013,10.748,10.748,,10/14/2010 2:35,
5/4/2023 14:15,12.013,10.748,10.748,,10/14/2010 2:40,
5/4/2023 14:20,12.013,10.748,10.748,,10/14/2010 2:45,
5/4/2023 14:25,12.11,10.748,10.748,,10/14/2010 2:50,
5/4/2023 14:30,12.304,10.748,10.748,,10/14/2010 2:55,
5/4/2023 14:35,12.594,10.748,10.748,,10/14/2010 3:00,
5/4/2023 14:40,12.594,10.846,10.748,,10/14/2010 3:05,
5/4/2023 14:45,12.69,10.846,10.846,,10/14/2010 3:10,
5/4/2023 14:50,12.883,10.846,10.846,,10/14/2010 3:15,
5/4/2023 14:55,12.883,10.846,10.846,,10/14/2010 3:20,
5/4/2023 15:00,12.69,10.846,10.846,,10/14/2010 3:25,
5/4/2023 15:05,12.883,10.846,10.846,,10/14/2010 3:30,
5/4/2023 15:10,12.98,10.846,10.846,,10/14/2010 3:35,
5/4/2023 15:15,12.98,10.846,10.846,,10/14/2010 3:40,
5/4/2023 15:20,13.173,10.846,10.748,,10/14/2010 3:45,
5/4/2023 15:25,13.076,10.846,10.748,,10/14/2010 3:50,
5/4/2023 15:30,13.269,10.846,10.748,,10/14/2010 3:55,
5/4/2023 15:35,13.654,10.846,10.748,,10/14/2010 4:00,
5/4/2023 15:40,13.654,10.846,10.846,,10/14/2010 4:05,
5/4/2023 15:45,13.558,10.846,10.846,,10/14/2010 4:10,
5/4/2023 15:50,13.461,10.846,10.846,,10/14/2010 4:15,
5/4/2023 15:55,13.269,10.846,10.846,,10/14/2010 4:20,
5/4/2023 16:00,13.269,10.846,10.846,,10/14/2010 4:25,
5/4/2023 16:05,13.269,10.846,10.846,,10/14/2010 4:30,
5/4/2023 16:10,13.558,10.846,10.846,,10/14/2010 4:35,
5/4/2023 16:15,13.654,10.846,10.846,,10/14/2010 4:40,
5/4/2023 16:20,13.654,10.846,10.846,,10/14/2010 4:45,
5/4/2023 16:25,13.654,10.846,10.846,,10/14/2010 4:50,
5/4/2023 16:30,13.75,10.846,10.846,,10/14/2010 4:55,
5/4/2023 16:35,13.558,10.846,10.846,,10/14/2010 5:00,
5/4/2023 16:40,13.461,10.846,10.846,,10/14/2010 5:05,
5/4/2023 16:45,13.461,10.846,10.846,,10/14/2010 5:10,
5/4/2023 16:50,13.461,10.846,10.846,,10/14/2010 5:15,
5/4/2023 16:55,13.75,10.846,10.846,,10/14/2010 5:20,
5/4/2023 17:00,13.654,10.846,10.846,,10/14/2010 5:25,
5/4/2023 17:05,13.558,10.846,10.846,,10/14/2010 5:30,
5/4/2023 17:10,13.558,10.846,10.846,,10/14/2010 5:35,
5/4/2023 17:15,13.558,10.846,10.846,,10/14/2010 5:40,
5/4/2023 17:20,13.654,10.846,10.846,,10/14/2010 5:45,
5/4/2023 17:25,13.654,10.846,10.846,,10/14/2010 5:50,
5/4/2023 17:30,13.461,10.846,10.846,,10/14/2010 5:55,
5/4/2023 17:35,13.461,10.846,10.846,,10/14/2010 6:00,
5/4/2023 17:40,13.461,10.846,10.846,,10/14/2010 6:05,
5/4/2023 17:45,13.461,10.846,10.846,,10/14/2010 6:10,
5/4/2023 17:50,13.461,10.846,10.846,,10/14/2010 6:15,
5/4/2023 17:55,13.461,10.846,10.846,,10/14/2010 6:20,
5/4/2023 18:00,13.461,10.846,10.846,,10/14/2010 6:25,
5/4/2023 18:05,13.365,10.846,10.846,,10/14/2010 6:30,
5/4/2023 18:10,13.365,10.846,10.846,,10/14/2010 6:35,
5/4/2023 18:15,13.365,10.846,10.846,,10/14/2010 6:40,
5/4/2023 18:20,13.269,10.846,10.846,,10/14/2010 6:45,
5/4/2023 18:25,13.269,10.846,10.846,,10/14/2010 6:50,
5/4/2023 18:30,13.269,10.846,10.846,,10/14/2010 6:55,
5/4/2023 18:35,13.269,10.846,10.846,,10/14/2010 7:00,
5/4/2023 18:40,13.269,10.846,10.846,,10/14/2010 7:05,
5/4/2023 18:45,13.269,10.846,10.846,,10/14/2010 7:10,
5/4/2023 18:50,13.365,10.846,10.846,,10/14/2010 7:15,
5/4/2023 18:55,13.269,10.846,10.846,,10/14/2010 7:20,
5/4/2023 19:00,13.269,10.846,10.846,,10/14/2010 7:25,
5/4/2023 19:05,13.269,10.846,10.846,,10/14/2010 7:30,
5/4/2023 19:10,13.269,10.846,10.846,,10/14/2010 7:35,
5/4/2023 19:15,13.173,10.846,10.846,,10/14/2010 7:40,
5/4/2023 19:20,13.173,10.846,10.846,,10/14/2010 7:45,
5/4/2023 19:25,13.076,10.846,10.846,,10/14/2010 7:50,
5/4/2023 19:30,12.98,10.846,10.846,,10/14/2010 7:55,
5/4/2023 19:35,12.98,10.846,10.846,,10/14/2010 8:00,
5/4/2023 19:40,12.98,10.846,10.846,,10/14/2010 8:05,
5/4/2023 19:45,12.98,10.846,10.846,,10/14/2010 8:10,
5/4/2023 19:50,12.98,10.846,10.846,,10/14/2010 8:15,
5/4/2023 19:55,12.883,10.846,10.846,,10/14/2010 8:20,
5/4/2023 20:00,12.787,10.846,10.846,,10/14/2010 8:25,
5/4/2023 20:05,12.787,10.846,10.846,,10/14/2010 8:30,
5/4/2023 20:10,12.787,10.846,10.846,,10/14/2010 8:35,
5/4/2023 20:15,12.69,10.846,10.846,,10/14/2010 8:40,
5/4/2023 20:20,12.69,10.846,10.846,,10/14/2010 8:45,
5/4/2023 20:25,12.594,10.846,10.846,,10/14/2010 8:50,
5/4/2023 20:30,12.594,10.846,10.846,,10/14/2010 8:55,
5/4/2023 20:35,12.594,10.846,10.846,,10/14/2010 9:00,
5/4/2023 20:40,12.594,10.846,10.846,,10/14/2010 9:05,
5/4/2023 20:45,12.497,10.846,10.846,,10/14/2010 9:10,
5/4/2023 20:50,12.497,10.846,10.846,,10/14/2010 9:15,
5/4/2023 20:55,12.497,10.846,10.846,,10/14/2010 9:20,
5/4/2023 21:00,12.401,10.846,10.846,,10/14/2010 9:25,
5/4/2023 21:05,12.401,10.846,10.846,,10/14/2010 9:30,
5/4/2023 21:10,12.401,10.846,10.846,,10/14/2010 9:35,
5/4/2023 21:15,12.304,10.846,10.846,,10/14/2010 9:40,
5/4/2023 21:20,12.304,10.846,10.846,,10/14/2010 9:45,
5/4/2023 21:25,12.304,10.846,10.846,,10/14/2010 9:50,
5/4/2023 21:30,12.304,10.846,10.846,,10/14/2010 9:55,
5/4/2023 21:35,12.207,10.846,10.846,,10/14/2010 10:00,
5/4/2023 21:40,12.207,10.846,10.846,,10/14/2010 10:05,
5/4/2023 21:45,12.207,10.846,10.846,,10/14/2010 10:10,
5/4/2023 21:50,12.11,10.846,10.846,,10/14/2010 10:15,
5/4/2023 21:55,12.11,10.846,10.846,,10/14/2010 10:20,
5/4/2023 22:00,12.11,10.846,10.846,,10/14/2010 10:25,
5/4/2023 22:05,12.11,10.846,10.846,,10/14/2010 10:30,
5/4/2023 22:10,12.013,10.846,10.846,,10/14/2010 10:35,
5/4/2023 22:15,12.013,10.846,10.846,,10/14/2010 10:40,
5/4/2023 22:20,12.013,10.846,10.846,,10/14/2010 10:45,
5/4/2023 22:25,11.916,10.846,10.846,,10/14/2010 10:50,
5/4/2023 22:30,11.916,10.846,10.846,,10/14/2010 10:55,
5/4/2023 22:35,11.916,10.846,10.846,,10/14/2010 11:00,
5/4/2023 22:40,11.916,10.846,10.846,,10/14/2010 11:05,
5/4/2023 22:45,11.819,10.846,10.846,,10/14/2010 11:10,
5/4/2023 22:50,11.819,10.846,10.846,,10/14/2010 11:15,
5/4/2023 22:55,11.819,10.846,10.846,,10/14/2010 11:20,
5/4/2023 23:00,11.819,10.846,10.846,,10/14/2010 11:25,
5/4/2023 23:05,11.722,10.846,10.846,,10/14/2010 11:30,
5/4/2023 23:10,11.722,10.846,10.846,,10/14/2010 11:35,
5/4/2023 23:15,11.722,10.846,10.846,,10/14/2010 11:40,
5/4/2023 23:20,11.722,10.846,10.846,,10/14/2010 11:45,
5/4/2023 23:25,11.625,10.846,10.846,,10/14/2010 11:50,
5/4/2023 23:30,11.625,10.846,10.846,,10/14/2010 11:55,
5/4/2023 23:35,11.625,10.846,10.846,,10/14/2010 12:00,
5/4/2023 23:40,11.625,10.846,10.846,,10/14/2010 12:05,
5/4/2023 23:45,11.625,10.846,10.846,,10/14/2010 12:10,
5/4/2023 23:50,11.528,10.846,10.846,,10/14/2010 12:15,
5/4/2023 23:55,11.528,10.846,10.846,,10/14/2010 12:20,
5/5/2023 0:00,11.528,10.846,10.846,,10/14/2010 12:25,
5/5/2023 0:05,11.528,10.846,10.846,,10/14/2010 12:30,
5/5/2023 0:10,11.431,10.846,10.846,,10/14/2010 12:35,
5/5/2023 0:15,11.431,10.846,10.846,,10/14/2010 12:40,
5/5/2023 0:20,11.431,10.846,10.846,,10/14/2010 12:45,
5/5/2023 0:25,11.431,10.846,10.846,,10/14/2010 12:50,
5/5/2023 0:30,11.431,10.846,10.846,,10/14/2010 12:55,
5/5/2023 0:35,11.431,10.846,10.846,,10/14/2010 13:00,
5/5/2023 0:40,11.334,10.846,10.846,,10/14/2010 13:05,
5/5/2023 0:45,11.334,10.846,10.846,,10/14/2010 13:10,
5/5/2023 0:50,11.334,10.846,10.846,,10/14/2010 13:15,
5/5/2023 0:55,11.334,10.846,10.846,,10/14/2010 13:20,
5/5/2023 1:00,11.334,10.846,10.846,,10/14/2010 13:25,
5/5/2023 1:05,11.236,10.846,10.846,,10/14/2010 13:30,
5/5/2023 1:10,11.236,10.846,10.846,,10/14/2010 13:35,
5/5/2023 1:15,11.236,10.846,10.846,,10/14/2010 13:40,
5/5/2023 1:20,11.236,10.846,10.846,,10/14/2010 13:45,
5/5/2023 1:25,11.236,10.846,10.846,,10/14/2010 13:50,
5/5/2023 1:30,11.236,10.846,10.846,,10/14/2010 13:55,
5/5/2023 1:35,11.236,10.846,10.846,,10/14/2010 14:00,
5/5/2023 1:40,11.236,10.846,10.846,,10/14/2010 14:05,
5/5/2023 1:45,11.236,10.846,10.846,,10/14/2010 14:10,
5/5/2023 1:50,11.236,10.846,10.846,,10/14/2010 14:15,
5/5/2023 1:55,11.139,10.846,10.846,,10/14/2010 14:20,
5/5/2023 2:00,11.139,10.846,10.846,,10/14/2010 14:25,
5/5/2023 2:05,11.236,10.846,10.846,,10/14/2010 14:30,
5/5/2023 2:10,11.139,10.846,10.846,,10/14/2010 14:35,
5/5/2023 2:15,11.139,10.846,10.846,,10/14/2010 14:40,
5/5/2023 2:20,11.139,10.846,10.846,,10/14/2010 14:45,
5/5/2023 2:25,11.139,10.846,10.846,,10/14/2010 14:50,
5/5/2023 2:30,11.139,10.846,10.846,,10/14/2010 14:55,
5/5/2023 2:35,11.139,10.846,10.846,,10/14/2010 15:00,
5/5/2023 2:40,11.139,10.846,10.846,,10/14/2010 15:05,
5/5/2023 2:45,11.139,10.846,10.846,,10/14/2010 15:10,
5/5/2023 2:50,11.139,10.846,10.846,,10/14/2010 15:15,
5/5/2023 2:55,11.139,10.846,10.846,,10/14/2010 15:20,
5/5/2023 3:00,11.139,10.846,10.846,,10/14/2010 15:25,
5/5/2023 3:05,11.139,10.846,10.846,,10/14/2010 15:30,
5/5/2023 3:10,11.041,10.846,10.846,,10/14/2010 15:35,
5/5/2023 3:15,11.041,10.846,10.846,,10/14/2010 15:40,
5/5/2023 3:20,11.041,10.846,10.846,,10/14/2010 15:45,
5/5/2023 3:25,11.041,10.846,10.846,,10/14/2010 15:50,
5/5/2023 3:30,11.041,10.846,10.846,,10/14/2010 15:55,
5/5/2023 3:35,11.041,10.846,10.846,,10/14/2010 16:00,
5/5/2023 3:40,11.041,10.846,10.846,,10/14/2010 16:05,
5/5/2023 3:45,11.041,10.846,10.846,,10/14/2010 16:10,
5/5/2023 3:50,11.041,10.846,10.846,,10/14/2010 16:15,
5/5/2023 3:55,11.041,10.846,10.846,,10/14/2010 16:20,
5/5/2023 4:00,11.041,10.846,10.846,,10/14/2010 16:25,
5/5/2023 4:05,11.041,10.846,10.846,,10/14/2010 16:30,
5/5/2023 4:10,11.041,10.846,10.846,,10/14/2010 16:35,
5/5/2023 4:15,11.041,10.846,10.846,,10/14/2010 16:40,
5/5/2023 4:20,11.041,10.846,10.846,,10/14/2010 16:45,
5/5/2023 4:25,11.041,10.846,10.846,,10/14/2010 16:50,
5/5/2023 4:30,11.041,10.846,10.846,,10/14/2010 16:55,
5/5/2023 4:35,10.944,10.846,10.846,,10/14/2010 17:00,
5/5/2023 4:40,10.944,10.846,10.846,,10/14/2010 17:05,
5/5/2023 4:45,10.944,10.846,10.846,,10/14/2010 17:10,
5/5/2023 4:50,10.944,10.846,10.846,,10/14/2010 17:15,
5/5/2023 4:55,10.944,10.846,10.846,,10/14/2010 17:20,
5/5/2023 5:00,10.944,10.846,10.846,,10/14/2010 17:25,
5/5/2023 5:05,10.944,10.846,10.846,,10/14/2010 17:30,
5/5/2023 5:10,10.944,10.846,10.846,,10/14/2010 17:35,
5/5/2023 5:15,10.944,10.846,10.846,,10/14/2010 17:40,
5/5/2023 5:20,10.944,10.846,10.846,,10/14/2010 17:45,
5/5/2023 5:25,10.944,10.846,10.846,,10/14/2010 17:50,
5/5/2023 5:30,10.944,10.846,10.846,,10/14/2010 17:55,
5/5/2023 5:35,10.944,10.846,10.846,,10/14/2010 18:00,
5/5/2023 5:40,10.944,10.846,10.846,,10/14/2010 18:05,
5/5/2023 5:45,10.944,10.846,10.846,,10/14/2010 18:10,
5/5/2023 5:50,10.944,10.846,10.846,,10/14/2010 18:15,
5/5/2023 5:55,10.846,10.846,10.846,,10/14/2010 18:20,
5/5/2023 6:00,10.944,10.846,10.846,,10/14/2010 18:25,
5/5/2023 6:05,10.846,10.846,10.846,,10/14/2010 18:30,
5/5/2023 6:10,10.846,10.846,10.846,,10/14/2010 18:35,
5/5/2023 6:15,10.846,10.846,10.846,,10/14/2010 18:40,
5/5/2023 6:20,10.846,10.846,10.846,,10/14/2010 18:45,
5/5/2023 6:25,10.846,10.846,10.846,,10/14/2010 18:50,
5/5/2023 6:30,10.846,10.846,10.846,,10/14/2010 18:55,
5/5/2023 6:35,10.846,10.846,10.846,,10/14/2010 19:00,
5/5/2023 6:40,10.846,10.846,10.846,,10/14/2010 19:05,
5/5/2023 6:45,10.846,10.846,10.846,,10/14/2010 19:10,
5/5/2023 6:50,10.846,10.846,10.846,,10/14/2010 19:15,
5/5/2023 6:55,10.846,10.846,10.846,,10/14/2010 19:20,
5/5/2023 7:00,10.846,10.846,10.846,,10/14/2010 19:25,
5/5/2023 7:05,10.944,10.846,10.846,,10/14/2010 19:30,
5/5/2023 7:10,10.846,10.846,10.846,,10/14/2010 19:35,
